JANTINA,POSKOD_R,BAYARAN ZAKAT KESELURUHAN
L,43000,1200
,,390
P,68100,80
P,56000,550
P,53300,8000
,,550
P,43650,1950
L,68000,12400
P,47301,3000
L,40150,2760
P,46100,15343.4
L,77100,90
L,,120
L,68000,1244
L,43650,1200
P,43000,9100
L,62502,100000
P,,220
L,54000,2009
P,53300,132
L,40400,12000
L,,84
P,62502,4200
P,68000,12000
L,50300,1650
L,56000,1500
P,68000,715
P,51200,280
P,53000,880
L,43700,200.7
L,81200,153
P,,110
L,47810,3895.88
P,52200,1630
P,40170,13332
L,53100,6021
L,48020,7150
L,87000,21250
P,58100,1800
L,40400,31699
P,,1950
L,,90
P,47100,1140
P,68100,560
L,68100,900
L,68100,2783
L,43650,97920
P,,360
P,68100,1200
P,,600
L,43300,1650
L,54000,810
L,62300,6000
L,43000,11781.54
P,71750,11121
P,43000,650
L,54200,1520
P,,90
L,54200,90
L,,660
L,81850,66684
P,47130,950
P,54200,7021.22
L,43650,2720
P,87000,3000
L,44200,350
P,43200,2940
P,,1122
P,,742
L,55100,4250
P,43900,609
L,52000,9000
P,62250,4150
L,43650,2053
P,51000,4080
L,48050,32296
P,68000,315
L,55100,400
P,,405
L,68000,100
P,,600
,43200,2650
P,68100,120
L,68100,6000
L,6500,45
P,43100,354
P,56000,2175
P,52200,3670
P,,380
L,50603,700
L,70400,2400
L,47800,1800
,,220
P,53300,780
P,50300,910
L,54200,32736
L,72200,200
L,50440,12000
P,68000,960
P,52000,1200
L,53300,4400
P,46000,650
L,47400,4200
P,47100,1656
L,43000,4050
P,,169
L,68000,1500
L,58200,2100
L,57100,198
L,82000,1200
L,,288
L,43200,500
L,68000,1400
L,55100,430
P,68100,1980
L,43000,3000
L,25150,410
L,47000,3623.75
P,51000,1030
L,57100,3204
P,42610,3921
L,,6000
L,31000,1300
L,16450,67.5
L,52000,2589
L,26000,180
P,51000,3545
P,43100,360
L,32040,234
L,71760,7350.65
P,,2520
P,11900,495
L,,600
P,43000,585
P,68000,7500
L,62000,1020
P,43900,360
P,62254,169
P,47000,1820
P,68000,2000
P,68000,3500
L,68000,660
L,,4500
P,,381.6
P,56100,390
P,68100,1300
P,43000,2543
L,8000,9000
L,68000,4162.95
L,,12960
L,,117
P,62150,700
P,43000,4440.15
P,43300,360
L,52100,155
P,62300,754
P,,1078
L,34000,1100
P,,45
L,,360
L,48010,1100
P,43200,2000
L,47650,2400
P,50450,770
P,5200,845
P,62300,2100
L,53300,1570
L,43200,2184
P,52100,650
P,55100,30500
L,34200,1000
L,70400,720
P,47000,2400
L,48020,1341
L,,33375
P,,720
L,,90
P,59200,720
L,21200,360
P,31400,22140.9
L,87010,1583
L,57000,1200
L,68100,3348.9
P,54200,8400
L,48020,2160
P,53300,4272
L,62150,600
P,51200,1260
L,21000,240
P,54200,21540.55
L,40000,2250
P,55200,443
P,54200,2000
P,50300,1800
P,47100,10785.91
L,48000,360
P,68000,570
P,43500,745
P,53100,2000
L,52200,650
L,68100,1754
L,70400,504
L,54200,2450
L,47000,3217
L,41300,4750
P,47500,780
L,50300,240
L,,3900
L,40000,378
P,68000,1000
P,48000,583
P,62300,600
,,341
L,,72
L,63200,4200
P,,461
L,52000,2400
P,54200,2000
P,25200,195
P,68100,26
P,85210,2660
P,,240
P,40150,3315.16
L,,450
L,53300,5318
P,53100,120
L,40150,10684.8
L,56400,888
L,53700,1950
L,47610,120
L,53300,2960
L,,120
L,68100,7000
,,657
P,68100,520
P,62300,2007.2
L,53100,100
L,51200,15924
P,68100,500
P,51000,36
P,50490,600
P,87000,108
P,53300,1600
L,51200,1500
L,59200,2096.76
P,54200,3000
L,53300,120
P,53300,333
L,50000,42000
P,40200,165
L,42700,1980
P,48000,1185
L,71800,1200
P,,7001.4
L,53300,350
L,,715
L,68100,325
P,43500,1400
P,56100,18000
P,47000,1300
L,68100,2700
P,71010,630
P,68100,5742.55
,,105
L,9100,600
L,56000,780
P,52100,2584
P,46000,156
L,,3000
L,43000,1044
L,68100,600
P,53100,480
L,50600,825
L,43000,600
P,43300,120000
P,55100,480
P,70300,880
P,47810,1080
L,35900,6000
P,47100,600
L,68000,3000
L,53300,630
P,62502,2500
L,62518,500
L,70400,955
L,56000,3250
P,53100,600
P,54200,10400
P,56100,1500
P,53000,9600
P,43650,2268
P,57000,220
L,62250,308
L,56000,360
P,43000,120
P,,600
P,,1118
L,54200,600
L,53100,1056
L,47300,960
P,43200,6097
P,68000,7452
L,15200,400
P,53300,200
L,,1300
P,25150,20
L,47000,1950
P,,110
P,59200,1928.25
L,47500,600
L,76100,2060.1
P,48000,1300
P,40000,120
P,74000,180
L,43000,3888
P,53300,980
L,52200,3117.45
P,58200,150
P,47100,1950
L,43000,600
L,68100,449
L,43000,5000
P,43650,5200
L,40300,1200
P,68100,120
P,54200,700
L,43300,10
P,59200,2040
P,47100,1620
P,47100,900
P,40150,10400
L,43000,1391
L,77400,900
L,,90
L,55100,42328.85
P,59200,1170
L,,1104
L,,231
P,56100,240
P,68100,36
L,16700,240
L,43650,2350
L,54000,500
P,53200,350
P,62100,2200
L,47100,58500
P,62250,35
P,43000,260
P,43200,473
P,50480,2500
P,50300,12294.6
P,43000,11400
P,,100
P,68100,190
P,54200,4403.3
,53300,2501
L,53200,3195
P,68000,240
P,54200,102
P,,4903.74
L,54200,90
P,,325
P,68000,1216
P,62300,800
L,48300,1070
P,51200,4000
P,68100,2500
L,53100,300
P,47810,275
L,68000,768
P,68100,348
P,48020,890
L,68100,780
L,68100,500
L,56100,300
L,,20
P,41000,61
P,51200,260
P,54200,216
P,53200,1330
P,42300,910
L,51000,1000
L,86000,768
L,,2824
L,56000,2100
L,43000,1200
L,40200,25500
P,,6800
P,40500,1440
L,52200,220
L,51200,70
P,51200,974
P,68000,1800
L,,1400
P,56100,130
L,54200,480
P,62050,700
P,,650
P,87027,1039
P,70450,300
P,,1300
P,43000,1000
L,,6000
L,51100,865
L,57100,4956.87
P,68000,390
P,87000,88
L,,594
L,,39
P,68100,25653
P,54200,480
L,,60
P,68000,1150
P,62050,1200
L,43300,120
P,68000,1050
L,54100,396
P,43100,9
P,51000,100
P,63000,1500
P,62250,331
P,58100,1000
L,47650,2847
L,53300,80
L,68000,26472.75
L,54200,16700
L,40000,120
L,54000,135
L,47140,2080
L,70450,720
L,50603,1680
L,87108,2000
P,47000,130
P,58100,696
L,62250,500
L,68100,360
,,10
P,57100,1230
L,88300,9200
L,,39830
L,,100
L,54000,275
P,56100,895
P,50300,840
P,68000,1100
L,57000,600
L,,659.85
P,68100,1000
P,,360
L,43900,3910
,,2500
P,,470.25
P,46000,538.8
L,47100,429
P,68000,525
L,,4410
L,68100,840
L,68000,11280
L,48020,4770
P,56100,480
L,15350,2952
P,59200,2472
P,,29.15
P,68000,725.95
L,43200,60
L,43000,12040
L,53100,480
P,47620,3300
L,,240
P,43200,390
P,,769
L,58200,600
L,,143
P,45600,1100
L,42700,600
P,43900,550
P,56100,396
L,52000,12000
P,82100,1978
L,,720
L,53300,456
P,48000,280
L,56100,1800
L,62150,1200
P,40150,1660
P,51100,1200
P,47610,360
L,40000,250
L,52000,600
L,47300,1800
L,15200,51
P,54200,960
L,87000,199.2
,,994.55
,,1364
L,56000,12900
L,43700,936
L,47000,6600
P,71800,756
P,68100,150
P,,2797.8
P,68000,7284.44
L,,1778.4
P,54200,1989
L,48000,1862
L,43000,600
L,43300,1320
L,43000,510
P,,450
L,40150,1125
L,68100,4500
P,48010,390
P,56100,1300
P,62300,1300
L,,1500
P,55100,754
L,31300,240
P,46000,120
P,62300,1215
P,81200,5600
L,43000,51800
P,68100,336
L,87007,1360
P,46000,2600
P,54000,600
L,13200,120
L,47810,1690
P,71800,5244.2
P,43650,325
P,53000,1296
P,53300,240
L,24000,1740
P,53300,929
P,55100,700
L,53300,143
P,73200,120
P,43300,720
P,43000,1300
L,53100,300
P,60000,1800
L,47000,500
L,43000,1008
P,32040,1500
P,56000,980
P,51000,4855
L,47100,17466
L,60000,22000
P,53100,260
L,60000,500
P,51000,1200
P,48000,1580
L,43000,10000
L,54200,360
L,68100,10500
L,43200,552
P,54200,4050
L,,2340
P,48000,1300
L,43000,1150
P,68000,2600
P,68100,1000
P,,7
L,62250,600
P,54200,6000
L,,14163.9
P,52000,6447.65
P,71300,517
P,48000,480
P,68100,40
L,60000,32000
L,,2352
P,60000,500
L,56000,5015
L,59200,5205.75
P,51000,400
L,54000,3000
P,56000,2160
P,43650,5100
L,52200,240
P,68100,600
P,68000,600
L,53300,150
L,40000,3643.45
L,80100,200
L,83000,3900
L,50490,2149
L,91031,2652
L,47400,1300
P,59200,2826.1
P,68100,4000
P,50300,13900
P,53000,200
L,,9350
L,56000,1850
P,62100,5000
P,47800,21100
P,40150,2080
P,47400,23481
P,43000,840
P,68100,6500
P,57000,6625
L,68000,1011
L,43000,72661.95
P,48000,240
P,51200,3200
L,56100,50
P,43000,1200
L,47650,5850
P,43650,3077
P,52200,5600
P,43300,3000
P,50300,2703
P,50480,10000
L,55100,5400
P,68100,1070
P,54200,5000
P,62000,600
P,51000,5525
P,53300,1020
P,59200,1516.27
P,56000,3000
P,43100,515
L,53300,4200
P,62250,573
P,48020,800
P,56000,3000
P,68100,1490
P,43000,1000
P,57000,3900
P,53100,16000
P,43200,5600
P,68100,2400
L,52200,2000
L,43650,1662.5
L,68000,1200
P,71760,11500
L,47810,360
P,53000,350
L,68000,375
P,40150,500
L,56000,4200
L,56000,450
L,54200,500
L,47000,1690
L,53100,10870
L,68000,10054
L,68100,4500
P,54200,4020
L,68100,1620
L,50480,288
P,50480,5525
P,43300,1000
L,68100,3500
L,42000,300
L,5150,2500
P,50300,780
P,47100,290
L,43000,2000
L,47000,500
L,51000,4250
P,68000,1600
L,68100,2500
P,51000,625
L,62100,150
P,47800,53850
L,,900
P,50480,40000
P,51200,2500
P,62150,6000
L,63300,500
L,55100,580
L,47000,8450
L,43000,2019.4
P,54200,2400
L,40150,6000
P,68000,2119
P,55200,375
P,47650,12250
P,51200,300
P,46100,800
P,,546
P,68100,429
L,31150,300
P,42000,11724.78
P,43000,1525
P,55100,1525
P,68100,1550
P,54200,780
L,51000,6339
L,43100,1200
P,56000,450
P,40460,1050
P,40150,650
P,48300,1400
P,53300,676.6
P,52100,650
L,68100,5399.25
P,50480,500
P,68000,2925
P,48000,1800
P,47600,2400
P,43000,430.24
L,68100,1980
L,43650,2759
L,51100,5000
L,43000,1000
P,,280
P,59200,100
L,55300,3900
P,,3168
P,68100,4234
L,53300,45240
P,43100,350
L,48000,1950
L,,6000
P,51000,1052
P,54200,1200
P,55300,28985
P,,1080
P,43000,1760
L,53300,3900
P,54000,300
P,58200,500
P,54200,1200
P,52000,1500
P,43000,1100
L,50490,3600
L,,1200
P,54200,14000
L,43650,3900
P,43200,1026
P,59100,2500
L,68000,648
L,56000,2100
,54000,638
L,48000,650
P,41000,1100
L,71700,4024
L,48050,10000
L,53100,1000
L,43000,1400
P,53100,26689
L,58100,480
P,68100,759
L,48000,1707
L,,1100
P,48000,3000
L,53300,450
P,54000,200
L,59200,981
P,68100,1090
P,55100,240
P,,1068
P,43000,2400
L,54200,1900
L,35900,5844.63
P,40150,1200
L,40160,23008.7
P,54200,3060
P,70300,408
L,54200,1572
P,68100,300
L,40150,30000
P,53100,268
L,43200,3028
L,53100,9600
P,47300,20098.2
P,53300,1364
L,62250,360
P,70200,260
L,43200,1040
P,46150,238
L,,252
P,51200,600
L,,1520
P,53100,1910
P,60000,700
L,48300,120
P,50300,600
P,,1950
L,56000,429
L,43500,252
L,40200,4550
L,,29864.15
,,90
L,40460,750
L,43000,3600
P,59100,3850
L,50300,490
P,53100,623
P,48000,455
L,53300,2300
L,,77993.8
L,,1200
P,40000,2000
L,43300,2250
L,47100,11625
P,51000,400
L,93300,1000
P,59200,200
L,47100,2166.79
L,57000,90
P,53300,1000
P,53100,1300
P,68000,240
L,,120
P,53300,600
L,60000,4125
P,43900,5400
L,43650,3330
P,41200,1600
L,43100,8300
P,58200,1200
L,68100,2422
P,48000,650
L,,900
P,56000,450
P,58200,650
L,51200,500
P,68000,17100
L,55100,86.45
L,43100,130
P,87000,5475
L,57000,603
P,,144
P,48000,4054
L,53300,2847
P,53100,2688
L,59000,1100
P,54200,3800
L,56100,1315
L,54200,450
L,40150,1000
P,50400,3700
P,51100,2700
P,53100,14992
L,68100,5244
P,53300,3300
L,32100,90
P,55000,52000
L,61800,2400
P,40000,450
L,43000,18200
P,55100,2173.5
P,47301,1446.3
P,87020,300
L,47830,15684
P,57000,680
L,73000,450
L,,270
P,54200,2581.25
P,47120,2356.25
L,46150,500
L,53300,150
L,50566,350
L,,8040
L,47301,1333.3
L,41200,12181
P,68000,24000
L,53100,510
P,53100,1550
L,,1068
P,43300,650
L,56000,54
P,51200,176.2
L,43000,300
,,1200
L,23000,3000
L,51000,240
P,43200,1430
L,56000,25000
P,57100,300
P,68100,10700
P,55100,10000
P,52200,1000
P,40000,2991
L,56000,2750
P,,90
P,54200,250
L,68100,732
P,43200,550
P,62250,701
P,60000,500
L,43200,1000
L,,700
L,43000,3600
L,48000,1120
L,,396
L,,45
L,62000,920
P,56100,1700
L,,1053
P,56100,10416
P,54200,250
L,,2200
P,56000,650
P,59200,330
P,58100,600
L,43200,1263.75
L,52100,432
P,,400.8
P,59200,550
P,53100,600
L,,45
L,77400,72
P,43300,1255
P,43650,1920
P,40150,1300
P,56000,11260
L,17200,342
P,50250,12000
P,43650,275
P,48000,532
P,60000,1000
P,43000,390
L,40000,2800
P,,1360
P,56000,2400
P,52200,35
P,68100,280
P,25150,516
L,68100,63
P,55100,120
P,55100,960
L,40150,2798.25
P,60000,14400
P,47830,720
L,43000,12000
P,60000,2000
,43000,700
L,,162
P,68100,1750
L,54200,472.65
P,54000,405
L,53000,1000
L,31350,2700
P,43300,2400
L,58000,1200
L,55100,21
P,46150,162
P,43500,558
L,68000,82140
L,53300,1040
L,,776.5
L,40150,30000
L,62250,650
,59200,210
P,53100,5500
L,40200,354
L,47180,1700
L,43100,1030
P,53300,350
L,56000,1900
P,43000,1843.1
P,56000,350
L,54200,6300
P,,504
L,48000,1660.82
P,56000,3400
L,16400,90
L,30020,90
L,57000,90
P,60000,1100
P,47000,10921
P,68100,260
L,56100,1608
P,53100,130
L,40150,9525.45
L,57000,900
L,56100,1080
P,56100,1250
P,,410.75
L,60000,1168.5
P,,2400
P,40000,650
P,52100,2700
L,48050,390
P,43300,1556
L,53000,1000
P,51000,3221.6
L,56000,266
L,81750,900
L,,270
L,51200,180
P,50350,2480
P,55100,468
P,54200,312
P,,1400
L,48000,2700
L,86000,576
P,,90
P,,180
L,50634,171
L,16800,120
P,56100,260
P,,1200
P,68000,13300
P,,1200
P,70450,2110
P,51200,1040
P,54100,787
L,70400,1120
P,48020,396
L,43000,384
P,40150,60
P,59200,650
L,43300,900
P,47810,19000
P,43000,600
L,,120
P,,840
P,68000,3840.12
P,,360
L,,2400
L,51100,35
P,53000,1000
P,43000,400
L,,770
P,43200,1220
L,43900,336
P,94300,594
L,50634,135
L,50480,1500
L,54200,20
P,43000,1200
P,44100,60
P,87000,927.13
L,47300,6000
P,,360
L,6910,450
L,48000,1800
L,54200,1500
P,,780
P,,1750
P,68100,1380
P,47600,369.6
P,,120
L,53300,500
P,34000,654.6
P,62300,416
P,43200,350
L,43700,700
P,47100,1606
P,5400,590
L,,480
L,47810,480
P,48020,720
P,59200,1070
L,68100,150
P,50300,390
P,48300,1170
,,297
L,,660
P,40200,231
L,40400,1750
P,43000,599.4
L,54000,145254.65
L,47301,20000
P,59200,300
P,40170,433
L,68100,6988.4
P,68100,290
L,62604,1764
L,,6000
P,56000,2509
P,51100,980
P,81850,427.2
L,60000,2800
P,54200,1886
P,51200,850
P,87010,1080
P,87000,996
L,,11103.75
P,40470,400
P,60000,875
P,53300,500
L,,120
L,54200,600
P,55300,350
P,53100,1200
L,50480,35
L,68000,780
P,,650
P,51000,744
P,,130
P,60000,100
L,31350,475
P,53300,449
P,60000,2080
P,53100,250
L,53100,120
L,52100,240
L,43300,1385.85
L,68100,1200
L,,3250
P,,798
L,68100,660
P,50200,260
P,43500,810
P,48000,400
L,56100,690
L,56000,12600
L,68100,637
L,57000,324
L,25150,900
L,68000,400
L,43300,6180
P,68000,500
L,55100,3000
P,51100,360
P,51000,294
L,,1200
P,21600,1100
L,68000,1200
P,53100,2790
P,56000,550
P,28030,180
L,50634,180
P,,594.48
L,35600,1200
L,,286
L,47620,56350
P,87008,540
L,78000,234
L,14000,432
P,,2559.4
P,43200,850
L,56000,710
P,43100,100
P,47810,1060
L,62050,1500
L,,672
P,59200,60
L,40200,120
L,51200,2794
L,58100,964
P,50470,50
L,,80
P,47130,2780
P,51200,500
L,59200,550
P,,804
P,87018,432
P,,2000
P,,432
P,,120
P,47180,300
L,42700,688
P,46000,1039
P,,37.5
P,48050,1440
L,47100,100
P,68000,1200
L,47830,240
L,47800,10000
P,,360
L,6400,870
P,87000,840
L,53300,50
P,9000,650
L,57100,1000
P,54200,350
P,,300
L,50480,110
P,21060,1749
P,47180,1500
L,62250,1550
P,43650,600
P,54000,200
L,62300,650
L,40400,120
P,43900,1320
P,56100,420
P,54200,2000
L,48000,150
P,68100,1334.71
P,87007,598
P,68000,1276.35
L,13700,19331
P,51000,1050
L,43800,9275
L,62150,412
P,28700,2200
L,81310,28
L,43000,15
L,68100,1265.05
P,71760,602.61
P,68000,770
L,50490,2635
L,68000,987
L,68100,1563
P,62300,960
P,51100,572
L,,360
P,56000,480
L,47130,2200
L,56100,300
P,43300,456
P,45500,1163
P,47810,2960
L,71350,737.76
L,,20000
P,40000,490
P,68100,1950
P,51000,777.85
P,50450,2083
L,,794
P,,538
L,51100,307.41
P,50603,1000
L,56000,3376
L,70450,1990
P,87025,450
P,50708,7
P,53000,1116
P,43300,250
P,,338
P,17000,416
L,56100,15000
L,53300,540
L,,12000
P,87000,720
L,,600
L,,125
P,87000,110
P,,1040
L,81800,7960
L,56100,60
P,56000,780
P,53100,150
P,62502,8600
L,57100,50
L,,110
P,87024,360
L,42300,7600
L,43300,649
L,,260
P,46100,3524.91
L,53300,238
P,68000,600
P,,1304
P,,54
L,55300,816
P,87000,1116
P,48000,1180
P,53100,1650
P,43500,180
P,62200,20
L,68100,250
P,81750,50
P,60000,1680
L,48100,42
L,43100,200
P,47830,840
P,43650,7194
L,53100,5160
P,43000,520
P,43000,350
P,53300,3500
,50498,5000
L,16150,450
L,43000,500
P,43650,1140
L,54200,760
L,52100,21
P,68000,380
L,47100,1300
P,56000,650
L,68000,871
P,53000,1374
P,62300,600
P,55100,840
P,68000,250
L,31000,5000
L,53300,1024
P,43000,18
L,53100,1800
L,50460,335
L,54200,34864.05
P,32040,360
P,50604,280
P,55300,686
L,48300,130
P,43000,2101
L,53300,900
P,87000,380
L,48300,1278
L,54200,248
L,25050,1744
L,53100,325
L,40150,61.41
P,68000,360
L,,50
L,43200,653
L,43200,300
L,51100,1500
L,47800,1000
L,43300,460
P,68100,2506
L,42700,517
P,62300,634.5
L,,550
P,,658
L,54200,5500
P,54200,6000
L,68100,4300
L,51200,50
P,62050,470
L,,650
L,53300,840
L,60000,3526
L,45600,580
P,53100,381
L,48020,2333
P,75250,1100
P,2000,420
L,68000,2753.03
P,47100,2000
L,34200,700
,53100,900
L,52100,5300
L,40100,1500
L,60000,400
P,62150,70
P,56000,1500
L,56000,630
P,54200,1200
P,54200,2620
P,43200,150
L,55100,3000
P,60000,145.5
L,43100,888
L,54200,341.76
L,52200,2200
P,50470,21000
L,55100,2250
P,43800,650
P,56000,279
P,62050,10000
P,41050,900
P,59200,1145
L,72000,490
P,43300,100
L,44010,21
L,56000,409
P,63000,8000
P,47100,2200
L,71800,700
L,60000,4000
P,86100,120
L,63000,97000
L,68100,902.68
P,68100,560
L,87018,54
L,56000,701
L,,5016.7
P,56000,500
L,55100,396
P,40310,561
P,53100,1057.4
P,40150,500
P,43300,950
,43650,1578.39
P,43000,2498.1
L,56000,720
P,68000,840
L,51200,500
L,68000,500
L,,2450
P,,350
P,52200,2393
P,62250,400
P,87000,120
L,50460,450
L,53000,130
L,42200,522
P,,54
L,,480
P,18500,387
L,47180,2220
,56100,879.5
L,54100,502
L,47000,520
P,71450,880
P,53100,2000
P,62250,54
P,62150,400
P,40150,600
L,43650,1000
L,40150,6000
L,62250,100
P,43000,1040
L,54200,1000
P,,24000
L,47400,1009.15
P,51200,1300.45
L,59200,600
L,26400,286
P,,650
P,55100,2250
L,62250,3000
L,47000,16982.15
L,56000,200
P,43000,360
P,68100,494
L,31400,826.98
L,,102
L,,165
P,55100,130
P,,240
L,68000,1182
P,68100,1680
P,57100,120
P,56000,668
P,81400,351
L,52100,1792
P,54200,900
L,70100,804.35
P,62250,720
P,,873.25
P,53300,360
L,48000,751.97
L,58100,894
L,16100,58
P,59200,1200
L,55100,468
P,51100,342
P,25150,486
P,62300,410.36
L,,960
P,55100,132
P,,864
L,62300,1700
P,55100,1450
P,43300,12000
P,57100,1100
L,56100,2270
L,62050,4500
L,48020,288
P,87000,1560
L,43900,880
P,51000,1489
L,43000,5102
L,62300,2740
L,14000,720
P,62250,658
P,54200,300
,68000,140
P,87021,600
L,50470,1300
L,31500,2000
P,62150,54
L,42300,3040
L,53300,320
P,54200,160
,62050,60
L,60000,13000
P,,16038
P,86000,8
P,68000,1100
P,62000,700
P,68000,35669.15
L,55000,448
P,62250,36
P,56100,300
P,58200,250
L,62200,2325
P,68000,5000
L,55100,2000
L,55400,260
P,40460,550
L,8000,1046
L,28000,335
L,62250,500
P,58200,650
P,45800,1054
P,28700,250
L,53300,250
P,,168
P,98700,21
L,48010,372
L,59200,710
L,48000,300
L,47400,1300
L,52100,2545
L,8000,393
L,40000,100
L,56000,150
P,53300,166
L,87000,360
P,51000,108
,75200,937
L,51000,326.5
P,53300,840
L,56000,594
P,58000,887
L,46150,50
L,86000,540
L,43900,7122.3
P,56100,500
L,35400,27
L,68100,500
,68100,1789
P,47300,1500
P,43300,120.03
L,47300,1100
L,68100,1250
L,70450,450
P,59200,385
P,48020,600
P,59200,634.52
L,68100,2000
L,47100,1200
L,53300,540
P,52100,600
L,54200,150
L,54200,950
P,62150,1250
P,50480,300
P,56100,1540
L,55100,590
L,70400,115
L,53300,600
P,47100,667.34
P,53200,550
L,68000,1493
L,54200,1000
L,32610,250
P,55100,650
P,51200,5050
L,83400,2000
L,,936
P,43000,1194.22
P,54200,690
P,56000,200
P,59200,457
L,62604,772
L,6750,50
P,51200,553.75
L,43800,25
L,68000,1107
L,17500,2720
L,,50
L,59200,1215
P,51000,410
P,51200,1200
P,43000,100
P,53100,500
L,68000,600
P,68000,1000
P,62150,1005
,31000,914
P,56100,3750
P,9400,671.76
P,57100,353
,46350,25000
P,52000,625
L,54200,4997
P,62250,610
P,40150,1088
L,34600,643
P,62200,777
L,55100,1386
L,,3306.92
,46000,360
L,55100,100
L,68100,560
L,47650,1583
L,,537
L,56000,380
P,,1100
,56000,3852
L,,200
L,87000,275
P,89200,200
L,47000,26
P,50300,228.2
L,56000,13652
P,43300,670
P,53000,1400
P,47600,3600
L,43000,151
P,40170,900
P,60000,1573
P,68100,200
L,47180,3351.55
P,68000,1227
,43200,680
L,43200,150
P,26400,496
L,72120,734.93
P,51200,20
P,51000,500
L,25150,204
L,57000,1665
L,44100,54
L,,560
P,73480,1925.69
,58100,12375
P,68100,1700
P,40170,528.7
P,56000,500
P,53300,2500
P,57000,700
L,16800,610
P,62250,710
P,54200,500
P,47810,553
P,53300,1300
P,,860
L,25200,417
P,59200,1000
P,48020,1000
,,141
L,62100,1320.82
L,62300,2166
P,58100,1660
L,47301,6528
L,87008,96
L,87000,810
,53300,348.3
,,250
P,46000,1105
P,87000,60
P,51200,210
L,55100,1050
P,87000,450
P,54200,400
P,47300,540
P,8000,1175
P,53300,1050
P,40400,780
L,51100,300
P,47650,100
P,56000,24
L,62300,30
P,51200,581
P,62200,1784.51
P,90715,1930
L,55100,330
L,36200,990
P,56100,20
L,43500,540
P,43000,100
,50490,2550
L,23100,2200
P,62050,720
L,56000,400
L,54200,641.34
P,54200,3500
P,83500,108
P,47301,550
P,62300,810
L,41200,256.38
P,71500,361
L,68000,403
L,,333
L,62250,1750
L,,110
L,47630,25
P,52100,220
L,43650,1171.25
P,,600
P,47130,998
P,90107,990
P,26420,410
P,68000,91
P,84100,100
L,71800,810
L,72000,350
P,52100,2360
P,68100,500
P,55100,417
L,53000,552
P,42300,40
P,50600,650
P,70400,540
P,62150,705
L,85400,500
L,53100,250
P,71300,525
P,52100,753
P,,210
L,57100,1000
L,54000,162
P,40000,15
P,60000,549
,68100,275
L,28750,250
P,40300,9
L,87000,200
P,55100,737
L,56100,140
L,52000,823.3
P,53100,10
P,43200,22
L,68000,10000
P,25150,19.8
L,32000,21
P,62250,50
P,62250,54
L,62300,1118.34
L,53300,1900
P,,642.2
L,50200,400
L,,224
L,47300,1100
P,63200,624
L,51200,528
L,62250,62
L,56100,750
L,87000,290
L,47301,700
P,60000,150
P,56000,500
P,68000,100
,62100,822
L,56100,6
P,53100,400
L,47300,10000
P,53100,1000
P,43300,560
P,70450,6914
L,87008,500
L,8000,350
L,47820,2500
L,11920,501
L,43800,60
P,62250,733
P,59100,3000
P,68000,20
L,62300,1050
P,,300
P,68100,54
P,43300,280
P,68000,3120
P,47100,1500
P,56000,1600
P,70450,41.4
P,14000,367
L,21060,78
L,46000,4000
P,62596,1200
P,62300,500
P,62300,2
L,68000,250
P,57000,800
P,50490,5000
P,56100,141
P,43200,1768.2
,54000,600
L,47820,640
P,68100,15.75
P,70200,450
L,57000,1368
L,68100,83.81
P,47100,650
P,52000,6225
P,62200,1196
P,83000,10
P,87008,100
P,89607,215
P,54200,86.4
P,,160
P,47301,60
L,51000,300
P,48000,12.6
L,68000,800
P,62150,15
P,27200,206.85
P,62200,5.4
P,57100,632
L,54000,300
L,54200,1853
L,62250,570
,,54
L,16010,33
,55100,650
P,56000,550
L,47800,120
L,,960
P,43200,9000
P,47300,60
P,43000,781
P,55100,700
P,16800,465
P,47650,69
P,75460,7
L,27000,1000
L,68000,50
P,43100,337.2
P,40150,2353.3
P,26640,5.4
P,57000,200
L,24000,63
,47100,2736
P,53100,27
L,34300,1628
P,48000,510.5
L,81000,7
L,43650,1000
,43650,1745
L,,30.3
P,53109,2113
L,58100,21
L,53300,11
P,,177
P,47410,40
L,42700,105
L,,240
P,53300,300
,48020,2500
L,87000,1000
,43300,10
P,98000,382.5
P,51100,300
L,28320,900
L,,454
L,57000,60
L,55100,45
L,95407,6.5
P,40175,49
P,62150,1300
L,53300,7000
L,47000,42
P,53100,200
L,51000,615
L,43000,2500
,60000,200
P,73480,1624.2
L,98000,5000
L,55100,50
,59000,21.6
P,56000,100
P,55100,700
P,88100,7
P,53300,540
P,83710,10
L,28400,10
L,58200,650
L,47100,14
L,40150,21
P,87000,38
P,43000,200
L,68000,1757.5
L,54200,54
L,73400,2685
,47800,10000
P,71050,6.5
,43200,123
